SampleDate,SITEID,SampleTime,SiteDescription,Latitude,Longitude,SampleID,Site,PFBA,PFMPA,3:3 FTCA,PFPeA,PFMBA,4:2 FTS,NFDHA,PFHxA,PFBS,HFPO-DA,5:3 FTCA,PFEESA,PFHpA,PFPeS,ADONA,6:2 FTS,PFOA,PFHxS,7:3 FTCA,PFNA,PFHpS,8:2 FTS,N-MeFOSAA,PFDA,N-EtFOSAA,PFOS,PFUnDA,9Cl-PF3ONS,PFNS,PFDoDA,PFOSA,PFDS,PFTrDA,11Cl-PF3OUdS,PFTeDA,PFDoDS,N-MeFOSE,N-MeFOSA,N-EtFOSE,N-EtFOSA,CL,COND25,DEPTH,DO,FIELD_NO3,PH,FLOW,NH3_N,OP,OX_N,SCA,SK,SMG,SNA,SO4,STAGE,WTEMP,TSS,TALK,DOC,ORP,PALK,SECCHI,TDN,TDS,TOC,TP,TSP,TN,TURB,PPT_7D,PPT_30D,PPT_90D,PPT_MAX1D_30D,WET_DAYS_30D,DRY_SPELL_30D,HEAVY_RAIN_DAYS_7D_10MM,HEAVY_RAIN_DAYS_7D_25MM,HEAVY_RAIN_DAYS_30D_10MM,HEAVY_RAIN_DAYS_30D_25MM,HEAVY_RAIN_DAYS_30D_P90,TMEAN_30D,TMEAN_90D,GDD_90D,HEAT_DAYS_30D,VPDMAX_MEAN_7D,VPDMAX_MEAN_30D,VPDMIN_MEAN_30D,VPDMAX_MAX_30D,HIGH_VPD_DAYS_30D,VPD_CONTRAST_7D_30D,ARIDITY_PROXY_30D,MONTH,GROWING_SEASON,PPT_DAY,TMEAN_DAY,TMAX_DAY,TMIN_DAY,VPDMAX_DAY,VPDMIN_DAY,VPDMEAN_DAY,Developed_1KM,Forest_1KM,Agriculture_1KM,Wetlands_1KM,Water_1KM,Barren_1KM,Shrubland_1KM,Grassland_1KM,Developed_2KM,Forest_2KM,Agriculture_2KM,Wetlands_2KM,Water_2KM,Barren_2KM,Shrubland_2KM,Grassland_2KM,Date
7/25/2025,S27,9:20:37 AM,Bull Run Marina Surface,38.7416667,-77.3883333,25-2168,RE30,27.15,2.08,0,26.33,0.58,0,0,18.58,9.85,0,0,0,5.81,0.43,0,0.45,11.31,3.17,0,2.28,0.27,0,0,1.24,0.11,6.64,0,0,0,0,0,0,0,0,0,0,0.4,0,0.32,0,58.1,442,1,9.94,4.25,8.1,,0.03,<0.01,4.16,44.3,8.57,8.34,39.1,52.9,,28.1,9.4,88.9,5.1,425,0,25,3.89,,5.6,0.04,0.01,4.24,9.5,2.42,169.98,550.29,51.82,12,5,0,0,5,2,5,27.04333333,22.75333333,1147.8,17,21.90571429,22.361,1.031,37.6,6,-0.455285714,7.601627834,7,1,0,26.9,32,21.9,22.04,1.56,11.8,8.366762178,76.07449857,1.06017192,3.266475645,10.0286533,0,0.372492837,0.830945559,13.78593448,68.70026525,5.778191985,3.333572299,7.548928239,0,0.415800416,0.437307334,7/25/2025
8/13/2025,S27,8:59:32AM,Bull Run Marina Bottom,38.7416667,-77.3883333,25-2500,RE30,32.3,3.29,0,34.81,0.8,0,0,21.8,12.69,0,0,0,6.57,0,0,0.51,14.43,3,0,3.62,0,0,0,1.23,0,7.1,0,0,0,0,0,0,0.99,0,0,0,0,0,0.83,0,79.4,586,13,2.56,5.6,7,,0.12,<0.01,6.24,61,13.1,9.93,52.7,96.4,,24.9,7.5,86.3,4.1,428,0,,6.96,,4.3,0.05,<0.01,7.28,6.9,0,99.09,430.03,27.29,7,11,0,0,3,3,3,25.66666667,23.96222222,1256.6,11,20.23285714,21.12833333,0.970333333,29.31,5,-0.89547619,4.689910862,8,1,0,27.5,32.1,22.8,20.03,1.06,10.545,8.366762178,76.07449857,1.06017192,3.266475645,10.0286533,0,0.372492837,0.830945559,13.78593448,68.70026525,5.778191985,3.333572299,7.548928239,0,0.415800416,0.437307334,8/13/2025
8/13/2025,S27,8:53AM,Bull Run Marina Surface,38.7416667,-77.3883333,25-2494,RE30,33.34,2.77,0,32.76,0.69,0,0,20.24,10.97,0,0,0,6.44,0,0,0,13.95,2.23,0,3.41,0,0,0,1.19,0,6.98,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0,71.8,535,1,11,4.64,8.6,,0.07,<0.01,4.33,53.8,11.4,9.19,47.4,81.8,,28,13.2,88.6,4.9,425,5.1,21,5.47,,5.1,0.1,0.03,6.31,11.8,0,99.09,430.03,27.29,7,11,0,0,3,3,3,25.66666667,23.96222222,1256.6,11,20.23285714,21.12833333,0.970333333,29.31,5,-0.89547619,4.689910862,8,1,0,27.5,32.1,22.8,20.03,1.06,10.545,8.366762178,76.07449857,1.06017192,3.266475645,10.0286533,0,0.372492837,0.830945559,13.78593448,68.70026525,5.778191985,3.333572299,7.548928239,0,0.415800416,0.437307334,8/13/2025
8/28/2025,S27,9:14:28 AM,Bull Run Marina Bottom,38.7416667,-77.3883333,25-2680,RE30B,31.64,3.7,0,35.11,1.28,0,0,22.96,12.98,0,0,0,7.03,0,0,0,10.27,2.79,0,4.22,0,0,0,1.91,0,6.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,653,13,7.87,7.81,7.7,,0.05,<0.01,9.69,69.8,16.1,10.8,55.6,116,,23.5,12.4,95.7,4.1,429,0,,10.4,,4.3,0.07,0.01,10.9,10.7,1.19,37.49,367.61,25.16,7,12,0,0,1,1,1,23.99666667,24.92888889,1343.6,8,18.72428571,19.73,1.025666667,30.28,5,-1.005714286,1.900152053,8,1,0,19.5,25.8,13.1,22.05,1.42,11.735,8.366762178,76.07449857,1.06017192,3.266475645,10.0286533,0,0.372492837,0.830945559,13.78593448,68.70026525,5.778191985,3.333572299,7.548928239,0,0.415800416,0.437307334,8/28/2025
8/28/2025,S27,9:04:48 AM,Bull Run Marina Surface,38.7416667,-77.3883333,25-2674,RE30S,31.9,3.9,0,33.75,1.14,0,0,22.8,12.9,0,0,0,7.17,0,0,0,10.17,2.79,0,3.67,0,0,0,1.8,0,5.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.3,658,1,8.48,8.1,7.8,,0.04,<0.01,8.81,69.9,16.4,10.8,53.1,116,,23.7,8.5,91.1,4.6,429,0,25,9.97,,5.5,0.06,0.02,10.1,6.7,1.19,37.49,367.61,25.16,7,12,0,0,1,1,1,23.99666667,24.92888889,1343.6,8,18.72428571,19.73,1.025666667,30.28,5,-1.005714286,1.900152053,8,1,0,19.5,25.8,13.1,22.05,1.42,11.735,8.366762178,76.07449857,1.06017192,3.266475645,10.0286533,0,0.372492837,0.830945559,13.78593448,68.70026525,5.778191985,3.333572299,7.548928239,0,0.415800416,0.437307334,8/28/2025
9/11/2025,S27,8:47:00 AM,Bull Run Marina Bottom,38.7416667,-77.3883333,25-2862,RE30B,39.96,5.35,,36,1.6,,,24.54,14.71,,,,8.42,0.34,,,13.74,2.29,,3.74,,,,2.54,,6.55,0.57,,,,0,,,,,,,,,0.05,88.9,723,13,7.55,9.05,7.6,,0.04,<0.01,0.02,81.5,19,10.8,62,141,,21.9,11.2,91.5,4.5,430,0,,0.82,,4.5,0.05,0.02,8.79,9,11.33,23.02,352.07,6.87,8,13,0,0,0,0,0,22.23333333,24.73777778,1326.4,5,23.37857143,20.77833333,1.193333333,30.28,3,2.600238095,1.107884816,9,1,2.25,18.1,21.2,15.1,6.3,0.57,3.435,8.366762178,76.07449857,1.06017192,3.266475645,10.0286533,0,0.372492837,0.830945559,13.78593448,68.70026525,5.778191985,3.333572299,7.548928239,0,0.415800416,0.437307334,9/11/2025
9/11/2025,S27,8:42:00 AM,Bull Run Marina Surface,38.7416667,-77.3883333,25-2856,RE30S,36.12,4.87,,33.52,1.5,,,22.86,13.79,,,,7.01,,,,12.58,1.75,,3.46,,,,1.53,,5.1,,,,,,,,,,,0.43,,,0.07,88.9,724,1,7.59,9.07,7.6,,0.04,<0.01,9.1,81.1,19,10.8,62.2,141,,22,8.8,94.5,4.4,430,0,30,11.1,,4.5,0.04,0.02,11.2,9.2,11.33,23.02,352.07,6.87,8,13,0,0,0,0,0,22.23333333,24.73777778,1326.4,5,23.37857143,20.77833333,1.193333333,30.28,3,2.600238095,1.107884816,9,1,2.25,18.1,21.2,15.1,6.3,0.57,3.435,8.366762178,76.07449857,1.06017192,3.266475645,10.0286533,0,0.372492837,0.830945559,13.78593448,68.70026525,5.778191985,3.333572299,7.548928239,0,0.415800416,0.437307334,9/11/2025
10/2/2025,S27,8:59:00 AM,Bull Run Marina Bottom,38.7416667,-77.3883333,25-3067,RE30B,34.41,4.46,0,35.02,1.18,0,0,23.37,12.75,0,0,0,8.14,0.37,0,0,12.26,3.28,0,4.84,0,0,0,1.53,0,7.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.4,637,14,5.25,4.11,7.3,,0.1,0.02,8.13,68.5,14.9,11.6,55.2,110,,21.4,7.8,94.8,4.9,431,0,,7.32,,5.1,0.06,0.02,8.23,7.3,15.1,61.92,202.65,24.71,8,5,1,0,2,0,2,21.01,23.61222222,1225.1,1,12.83857143,18.26333333,1.012,30.78,2,-5.424761905,3.390399708,10,1,0,16.2,24.1,8.4,20.27,0.77,10.52,8.366762178,76.07449857,1.06017192,3.266475645,10.0286533,0,0.372492837,0.830945559,13.78593448,68.70026525,5.778191985,3.333572299,7.548928239,0,0.415800416,0.437307334,10/2/2025
10/2/2025,S27,8:48:00 AM,Bull Run Marina Surface,38.7416667,-77.3883333,25-3061,RE30S,33.31,4.02,0,32.27,1.09,0,0,22.15,13.93,0,0,0,7.16,0.31,0,0.41,12.78,2.72,0,5.58,0,0,0,1.64,0,7.01,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,78.2,639,1,6.12,3.78,7.4,,0.08,0.02,8.79,67.2,14.8,11.4,54.8,104,,21.5,5.7,94.4,4.8,431,0,41,7.44,,5,0.04,0.02,7.49,5.3,15.1,61.92,202.65,24.71,8,5,1,0,2,0,2,21.01,23.61222222,1225.1,1,12.83857143,18.26333333,1.012,30.78,2,-5.424761905,3.390399708,10,1,0,16.2,24.1,8.4,20.27,0.77,10.52,8.366762178,76.07449857,1.06017192,3.266475645,10.0286533,0,0.372492837,0.830945559,13.78593448,68.70026525,5.778191985,3.333572299,7.548928239,0,0.415800416,0.437307334,10/2/2025
10/9/2025,S27,2:04:59 PM,Bull Run Marina Bottom,38.7416667,-77.3883333,25-3161,RE30B,33.14,4.42,0,29.15,1.16,0,0,18.8,11.4,0,0,0,6.66,0.31,0.01,0.34,12.41,2.45,0,3.53,0,0,0,1.18,0,4.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.1,705,12,7.69,6.8,7.6,,0.04,0.02,8.45,73.8,18,11.8,61.2,130,,19.7,7,98.9,4.4,432,0,,8.11,,4.6,0.05,0.02,8.25,5.4,1.9,53.06,179.75,24.71,7,9,0,0,2,0,2,20.28,22.96111111,1166.5,0,18.71142857,17.117,0.899,30.78,1,1.594428571,3.099842262,10,1,0.33,14.5,22,7,13.9,1.17,7.535,8.366762178,76.07449857,1.06017192,3.266475645,10.0286533,0,0.372492837,0.830945559,13.78593448,68.70026525,5.778191985,3.333572299,7.548928239,0,0.415800416,0.437307334,10/9/2025
10/9/2025,S27,13:59,Bull Run Marina Surface,38.7416667,-77.3883333,25-3155,RE30S,36.9,4.19,0,31.79,1.29,0,0,18.96,13.46,0,0,0,7.13,0.45,0.16,0,15.4,1.81,0,2.83,0,0.15,0,0,0,5.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.8,705,1,8.33,6.81,7.8,,0.04,0.01,8.32,74.5,18,11.9,61.4,127,,20.3,6.7,93.7,4.3,432,0,42,8.08,,4.7,0.04,0.03,8.24,5.2,1.9,53.06,179.75,24.71,7,9,0,0,2,0,2,20.28,22.96111111,1166.5,0,18.71142857,17.117,0.899,30.78,1,1.594428571,3.099842262,10,1,0.33,14.5,22,7,13.9,1.17,7.535,8.366762178,76.07449857,1.06017192,3.266475645,10.0286533,0,0.372492837,0.830945559,13.78593448,68.70026525,5.778191985,3.333572299,7.548928239,0,0.415800416,0.437307334,10/9/2025
10/23/2025,S27,12:46,Bull Run Marina Bottom,38.7416667,-77.3883333,25-3338,RE30B,29.75,3.64,0,26.84,1.01,0,0.43,16.66,11.24,0,0,0,7.19,0,0.07,0,11.05,3.59,0,4.39,0,0,0,0,0,5.09,0,0,0,0,0.56,0,0,0,0,0,0.55,0,0.91,0,77.8,680,13,7.54,2.96,7.1,,0.06,0.02,3.54,78.7,13.3,15.9,53.3,151,,15.6,7.8,110.5,4.5,436,0,,3.8,,4.8,0.04,0.03,3.86,6.4,11.5,40.41,150.71,11.18,9,9,1,0,2,0,2,17.31333333,20.93111111,983.8,0,17.09714286,14.884,0.852666667,22.53,0,2.213142857,2.714995969,10,1,0,12.8,19.9,5.7,17.03,0.75,8.89,8.366762178,76.07449857,1.06017192,3.266475645,10.0286533,0,0.372492837,0.830945559,13.78593448,68.70026525,5.778191985,3.333572299,7.548928239,0,0.415800416,0.437307334,10/23/2025
10/23/2025,S27,12:39:21 PM,Bull Run Marina Surface,38.7416667,-77.3883333,25-3332,RE30S,39.99,3.9,0,32.21,1.21,0,0,21.33,12.69,0,0,0,6.9,0,0,0,10.82,3.48,0,4.16,0,0,0,0,0,4.5,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,40.41,150.71,11.18,9,9,1,0,2,0,2,17.31333333,20.93111111,983.8,0,17.09714286,14.884,0.852666667,22.53,0,2.213142857,2.714995969,10,1,0,12.8,19.9,5.7,17.03,0.75,8.89,8.366762178,76.07449857,1.06017192,3.266475645,10.0286533,0,0.372492837,0.830945559,13.78593448,68.70026525,5.778191985,3.333572299,7.548928239,0,0.415800416,0.437307334,10/23/2025
7/15/2024,S28,13:30,Vint Hill WWTP Effluent,38.731975,-77.691684,24-2131,FLOAT E2,9.75,5.69,0,143.59,0,0,0,112.77,8.87,0,0,0,7.7,0,10.69,0,40.53,7.01,0,0,0,0,0,0,0,0,2.46,0,0,7.01,0,0,0,0,0,0,0,0,0,0,308,986,,9.33,,,,0.05,0.06,1.6,72.4,14.3,11.8,217,114,,24,<1.0,125,,,,,,,,,,,,37.32,54.56,180.82,21.06,5,12,2,0,3,0,3,26.24666667,21.34777778,1024.5,21,29.60285714,30.20633333,2.405,42.26,22,-0.60347619,1.806243724,7,1,0,29.9,36.5,23.2,42.63,3.59,23.11,42.86123033,28.26895565,18.19742489,9.985693848,0.486409156,0,0.17167382,0.028612303,42.12863487,34.62970921,13.62269016,7.48460106,1.690302249,0,0.136083656,0.3079788,7/15/2024
7/16/2025,S29,10:30:00 AM,Broad Run East of Airport,38.727055,-77.5099491,25-2061,FLOAT A4 ,21.921,1,0,10.62,0.326,0,0,8.127,3.268,0,0,0,3.932,0,0,0,7.556,1.741,0,2.148,0,0,0,0,0,4.172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.3,301,,8.77,,7.6,,0.02,0.02,0.19,44.1,1.54,8.65,43.9,71.8,,28.2,3.1,,,,,,,,,,,,,38.75,218.52,476.25,46.72,14,5,1,0,7,3,7,26.41333333,21.74444444,1057.6,18,20.46142857,21.34,0.578,34.92,9,-0.878571429,10.23992502,7,1,0,27.6,32.6,22.6,21.15,0.59,10.87,79.05444126,7.478510029,2.091690544,8.452722063,0.544412607,0,1.977077364,0.401146132,69.97061564,8.263455888,14.11166057,5.876872357,0.731025586,0.007166918,0.752526338,0.2866767,7/16/2025
5/20/2024,S3,10:35,Sand Branch at Pleasant Valley Rd,38.9165611,-77.4720556,24-1327,FLOAT D1,6.358,0.39,0,8.57,0,0,0,6.8,3.82,1.92,0,0,2.74,1,1.6,0.88,2.16,10.54,0,0.75,0.41,0,0,0.8,0.69,7.94,0,1.57,0,0,0,0,0.57,0.66,0,0,0,0,0,0,37.4,1020,,9.05,,,,0.05,0.02,0.69,123,3.98,42.2,42.8,359,,17.5,16.7,143.7,,,,,,,,,,,,28.26,83.34,239.38,15.92,12,8,1,0,4,0,5,16.78666667,12.49333333,344.8,2,10.53714286,14.926,1.613,34.47,3,-4.388857143,5.583545491,5,1,0,18.6,24,13.3,12.69,0.64,6.665,62.05612829,26.00229095,1.288659794,6.500572738,0,3.035509737,1.116838488,0,57.09885387,32.57163324,1.489971347,4.505730659,0.150429799,3.08739255,0.830945559,0.26504298,5/20/2024
6/17/2024,S3,10:20,Sand Branch at Pleasant Valley Rd,38.9165611,-77.4720556,24-1752,FLOAT D1,4.53,1.41,0,6.01,0.92,0,0,4.28,4.03,0,0,0,1.19,1.22,2.62,4.05,1.34,6.48,0,0.31,0.43,0,0,0.35,0,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,1260,,8.68,,,,0.04,0.01,0.21,165,2.32,60.6,37.6,518,,22.8,9,,,,,,,,,,,,,2.87,54.67,207,12.82,9,6,0,0,2,0,2,22.02333333,16.65,649.1,1,25.01714286,21.616,2.152666667,33.79,3,3.401142857,2.529145078,6,1,0,24.4,30.2,18.6,25.44,5.71,15.575,62.05612829,26.00229095,1.288659794,6.500572738,0,3.035509737,1.116838488,0,57.09885387,32.57163324,1.489971347,4.505730659,0.150429799,3.08739255,0.830945559,0.26504298,6/17/2024
7/7/2025,S3,12:35:00 PM,Sand Branch at Pleasant Valley Rd,38.9165611,-77.4720556,25-1922,FLOATD1 ,7.92,0,0,6.611,0,0,0,5.155,3.618,0.34,0,0,2.294,1.509,0,0.266,5.155,10.199,0,1.26,0,0,0,0,0,7.221,0,0,0,0,0.264,0,0,0,0,0,0,0,0,0,27.8,1320,,7.78,,7.2,,0.03,0.01,0.57,169,2.38,58.2,38.7,526,,26.1,6,,,,,,,,,,,,,20.07,169.29,387.81,35.26,14,5,1,0,6,2,8,25.25333333,19.65444444,890.2,13,26.44571429,22.115,1.139666667,37.55,9,4.330714286,7.654985304,7,1,0.29,27.1,31.9,22.3,20.9,1.34,11.12,62.05612829,26.00229095,1.288659794,6.500572738,0,3.035509737,1.116838488,0,57.09885387,32.57163324,1.489971347,4.505730659,0.150429799,3.08739255,0.830945559,0.26504298,7/7/2025
7/25/2025,S30,1:10:45 PM,Ryans Dam Bottom,38.7211833,-77.3512833,25-2158,RE15,10.39,0.11,0,4.84,0.05,0.06,0,3.4,2.3,0,0,0,1.75,0.21,0.01,0.22,4.55,1.13,0,1.5,0,0,0,0,0,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8,139,33,0.15,0.19,6.6,,0.34,0.04,0.23,11.4,3.2,3.45,11.8,6.04,,24.6,5.7,44.5,8.5,428,0,,1.02,,8.8,0.08,0.06,1.04,10.4,2.7,139.55,525.83,26.81,11,5,0,0,5,2,5,26.86666667,22.72666667,1145.4,17,20.22571429,20.27233333,1.207333333,36.03,6,-0.046619048,6.883766052,7,1,0,26.8,31.5,22,20.26,1.73,10.995,12.13077144,65.95927732,0,1.03240608,19.78778319,0,0.25810152,0.831660453,12.25542894,72.81588189,0.953200029,2.171576005,11.13738981,0,0.279509783,0.387013545,7/25/2025
7/25/2025,S30,1:00:52 PM,Ryans Dam Surface,38.7211833,-77.3512833,25-2149,RE15,12.92,0.29,0,6.66,0.11,0,0,5.87,3.31,0,0,0,2.35,0,0,0.46,7.07,1.53,0,1.21,0,0,0,0.83,0,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2,154,1,13.4,0.43,9,,0.02,0.01,0.32,15.2,3.76,4.09,11.4,10.7,,30.3,5.7,49.7,8.5,423,4.6,33,0.84,,9.5,0.08,0.03,1.11,4.8,2.7,139.55,525.83,26.81,11,5,0,0,5,2,5,26.86666667,22.72666667,1145.4,17,20.22571429,20.27233333,1.207333333,36.03,6,-0.046619048,6.883766052,7,1,0,26.8,31.5,22,20.26,1.73,10.995,12.13077144,65.95927732,0,1.03240608,19.78778319,0,0.25810152,0.831660453,12.25542894,72.81588189,0.953200029,2.171576005,11.13738981,0,0.279509783,0.387013545,7/25/2025
8/13/2025,S30,11:58:26AM,Ryans Dam Bottom,38.7211833,-77.3512833,25-2447,RE15,11.77,0.41,0,6.8,0.11,0,0,5.41,3.02,0,0,0,2.53,0.36,0,0.39,7.23,1.32,0,2.34,0.18,0,0,1.11,0,5.42,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2,198,33,0.15,0.03,6.8,,1.37,0.02,0.3,16.5,3.82,4.26,14.1,6.76,,,20.8,69.3,8.2,429,0,,2.34,,9,0.4,0.29,2.39,28.3,0,98.96,383.57,44.74,7,11,0,0,3,2,3,25.52,23.86777778,1248.1,11,17.84571429,18.983,1.193,26.99,3,-1.137285714,5.213085392,8,1,0,27.2,31.3,23.2,16.39,1.51,8.95,12.13077144,65.95927732,0,1.03240608,19.78778319,0,0.25810152,0.831660453,12.25542894,72.81588189,0.953200029,2.171576005,11.13738981,0,0.279509783,0.387013545,8/13/2025
8/13/2025,S30,11:49:24AM,Ryans Dam Surface,38.7211833,-77.3512833,25-2437,RE15,19.25,0.97,0,14.11,0.2,0,0,11.05,5.73,0,0,0,4.12,0,0,0.51,8.25,2.09,0,2.66,0.13,0,0,0,0,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.7,257,1,12.3,0.97,9,,0.02,<0.01,0.92,25.2,5.3,5.69,19.4,26.1,,29,5.8,59.3,6.4,424,8.5,36,1.52,,7.4,0.05,0.02,1.86,4,0,98.96,383.57,44.74,7,11,0,0,3,2,3,25.52,23.86777778,1248.1,11,17.84571429,18.983,1.193,26.99,3,-1.137285714,5.213085392,8,1,0,27.2,31.3,23.2,16.39,1.51,8.95,12.13077144,65.95927732,0,1.03240608,19.78778319,0,0.25810152,0.831660453,12.25542894,72.81588189,0.953200029,2.171576005,11.13738981,0,0.279509783,0.387013545,8/13/2025
8/28/2025,S30,11:59:09 AM,Ryans Dam Bottom,38.7211833,-77.3512833,25-2665,RE15B,18.73,1.77,0,20.17,0.48,0,0,12.09,7.89,0,0,0,5.24,0,0,0.72,9.3,2.33,0,4.22,0,0,0,1.9,0,7.61,1,0,0,1.07,0,0,0,0,0,0,0,0,0,0,43.1,333,30,0.27,0.15,6.8,,1.97,0.02,0.59,34.5,7.04,7.13,30,39.9,,23.9,14.9,85.8,6.9,429,0,,2.89,,7.6,0.14,0.07,2.96,35.7,1.43,40.49,328.63,11.5,6,12,0,0,3,0,3,23.82333333,24.77666667,1329.9,7,16.43142857,17.376,1.248666667,26.23,3,-0.944571429,2.330225599,8,1,0,19.6,25.4,13.9,20.82,1.98,11.4,12.13077144,65.95927732,0,1.03240608,19.78778319,0,0.25810152,0.831660453,12.25542894,72.81588189,0.953200029,2.171576005,11.13738981,0,0.279509783,0.387013545,8/28/2025
8/28/2025,S30,11:51:41 AM,Ryans Dam Surface,38.7211833,-77.3512833,25-2656,RE15S,18.68,1.41,0,18.97,0.44,0,0,11.53,8.2,0,0,0,4.62,0,0,0,6.74,2.23,0,2.38,0,0,0,1.57,0,5.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.4,362,1,7.26,1,7.6,,0.12,<0.01,1.66,35.5,7.14,7.39,31.2,46.2,,26.7,6,71.8,5.7,426,0,35,2.05,,6.2,0.03,<0.01,2.3,3.7,1.43,40.49,328.63,11.5,6,12,0,0,3,0,3,23.82333333,24.77666667,1329.9,7,16.43142857,17.376,1.248666667,26.23,3,-0.944571429,2.330225599,8,1,0,19.6,25.4,13.9,20.82,1.98,11.4,12.13077144,65.95927732,0,1.03240608,19.78778319,0,0.25810152,0.831660453,12.25542894,72.81588189,0.953200029,2.171576005,11.13738981,0,0.279509783,0.387013545,8/28/2025
9/11/2025,S30,11:30:00 AM,Ryans Dam Bottom,38.7211833,-77.3512833,25-2846,RE15B,26.05,3.26,,27.74,1,,,19.81,11.29,,,,6.18,0.24,,0.2,9.85,3.03,,3,,,,0.59,,6.21,0.33,,,,,,,,,,,,,,68.6,541,30,0.2,2.67,7,,0.7,<0.01,4.52,55.9,12.5,9.63,48.2,89.7,,23.1,9.2,91.7,5.2,429,0,,5.99,,5.3,0.04,0.02,6.5,7.8,18.75,47.64,318.16,12.13,8,13,1,0,3,0,3,22.14333333,24.60777778,1314.7,4,22.52714286,18.98,1.407333333,27.75,3,3.547142857,2.510010537,9,1,2.57,18,20.6,15.4,5.11,0.71,2.91,12.13077144,65.95927732,0,1.03240608,19.78778319,0,0.25810152,0.831660453,12.25542894,72.81588189,0.953200029,2.171576005,11.13738981,0,0.279509783,0.387013545,9/11/2025
9/11/2025,S30,11:22:00 AM,Ryans Dam Surface,38.7211833,-77.3512833,25-2837,RE15S,18.47,1.51,,19.35,0.44,,,12.5,7.06,,,,4.31,0.29,,,7.19,2.28,,2.13,,,,0.81,,5.61,,,,,,,,,,,,,,,44.7,351,1,9.3,0.94,8.2,,0.01,<0.01,1.51,35,7.26,7.2,30.6,45.8,,25,6.8,71.8,5.5,428,0,31,2,,6.6,0.04,<0.01,2.3,8.5,18.75,47.64,318.16,12.13,8,13,1,0,3,0,3,22.14333333,24.60777778,1314.7,4,22.52714286,18.98,1.407333333,27.75,3,3.547142857,2.510010537,9,1,2.57,18,20.6,15.4,5.11,0.71,2.91,12.13077144,65.95927732,0,1.03240608,19.78778319,0,0.25810152,0.831660453,12.25542894,72.81588189,0.953200029,2.171576005,11.13738981,0,0.279509783,0.387013545,9/11/2025
10/2/2025,S30,12:06:00 PM,Ryans Dam Bottom,38.7211833,-77.3512833,25-3051,RE15B,30.21,3.95,0,28.39,0.86,0,0,20.94,11.14,0,0,0,7.18,0.36,0,0,13.27,2.33,0,4.27,0,0.06,0,2.12,0,7.74,0,0,0,0,0,0,0,0.08,0,0,0.44,0,0,0,67.1,651,30,0.32,5.44,7.1,,0.48,<0.01,4.43,60.3,12.8,10.5,47.6,101,,21.8,6.4,92.5,4.7,431,0,,4.74,,4.7,0.03,0.01,5.15,6.9,13.35,70.87,227.92,24.64,10,5,0,0,2,0,2,20.98666667,23.49888889,1214.9,1,11.76571429,17.02833333,1.150333333,28.09,3,-5.262619048,4.161887051,10,1,0,16.3,23.5,9.2,18.43,1,9.715,12.13077144,65.95927732,0,1.03240608,19.78778319,0,0.25810152,0.831660453,12.25542894,72.81588189,0.953200029,2.171576005,11.13738981,0,0.279509783,0.387013545,10/2/2025
10/2/2025,S30,11:59:00 AM,Ryans Dam Surface,38.7211833,-77.3512833,25-3042,RE15S,21.42,2.54,0,22.08,0.69,0,0,14.04,8.28,0,0,0,5.22,0.43,0.02,0,9.3,2.61,0,3.02,0,0,0,1.41,0,6.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.6,421,1,8.9,2.19,8.4,,0.02,<0.01,2.47,43.6,9.12,8.33,37.1,62.9,,23.6,6.7,77.6,5.3,429,0,30,2.57,,5.8,0.04,<0.01,3.14,5.5,13.35,70.87,227.92,24.64,10,5,0,0,2,0,2,20.98666667,23.49888889,1214.9,1,11.76571429,17.02833333,1.150333333,28.09,3,-5.262619048,4.161887051,10,1,0,16.3,23.5,9.2,18.43,1,9.715,12.13077144,65.95927732,0,1.03240608,19.78778319,0,0.25810152,0.831660453,12.25542894,72.81588189,0.953200029,2.171576005,11.13738981,0,0.279509783,0.387013545,10/2/2025
